#cluster_id	cluster_type	1to1_type	proteome_count	percentage_at_target_count
OG0001569	shared	true	23	1.00
OG0001570	shared	true	23	1.00
OG0001571	shared	true	23	1.00
OG0001572	shared	true	23	1.00
OG0001573	shared	true	23	1.00
OG0001574	shared	true	23	1.00
OG0001575	shared	true	23	1.00
OG0001576	shared	true	23	1.00
OG0001577	shared	true	23	1.00
OG0001578	shared	true	23	1.00
OG0001580	shared	true	23	1.00
OG0001581	shared	true	23	1.00
OG0001582	shared	true	23	1.00
OG0001583	shared	true	23	1.00
OG0001584	shared	true	23	1.00
OG0001585	shared	true	23	1.00
OG0001586	shared	true	23	1.00
OG0001587	shared	true	23	1.00
OG0001588	shared	true	23	1.00
OG0001589	shared	true	23	1.00
OG0001590	shared	true	23	1.00
OG0001591	shared	true	23	1.00
OG0001592	shared	true	23	1.00
OG0001594	shared	true	23	1.00
OG0001595	shared	true	23	1.00
OG0001596	shared	true	23	1.00
OG0001597	shared	true	23	1.00
OG0001598	shared	true	23	1.00
OG0001599	shared	true	23	1.00
OG0001600	shared	true	23	1.00
OG0001601	shared	true	23	1.00
OG0001602	shared	true	23	1.00
OG0001603	shared	true	23	1.00
OG0001604	shared	true	23	1.00
OG0001605	shared	true	23	1.00
OG0001606	shared	true	23	1.00
OG0001607	shared	true	23	1.00
OG0001608	shared	true	23	1.00
OG0001609	shared	true	23	1.00
OG0001610	shared	true	23	1.00
OG0001611	shared	true	23	1.00
OG0001612	shared	true	23	1.00
OG0001613	shared	true	23	1.00
OG0001614	shared	true	23	1.00
OG0001615	shared	true	23	1.00
OG0001616	shared	true	23	1.00
OG0001617	shared	true	23	1.00
OG0001618	shared	true	23	1.00
OG0001619	shared	true	23	1.00
OG0001620	shared	true	23	1.00
OG0001621	shared	true	23	1.00
OG0001622	shared	true	23	1.00
OG0001623	shared	true	23	1.00
OG0001624	shared	true	23	1.00
OG0001625	shared	true	23	1.00
OG0001626	shared	true	23	1.00
OG0001627	shared	true	23	1.00
OG0001628	shared	true	23	1.00
OG0001629	shared	true	23	1.00
OG0001630	shared	true	23	1.00
OG0001631	shared	true	23	1.00
OG0001632	shared	true	23	1.00
OG0001633	shared	true	23	1.00
OG0001634	shared	true	23	1.00
OG0001635	shared	true	23	1.00
OG0001636	shared	true	23	1.00
OG0001637	shared	true	23	1.00
OG0001638	shared	true	23	1.00
OG0001640	shared	true	23	1.00
OG0001641	shared	true	23	1.00
OG0001642	shared	true	23	1.00
OG0001643	shared	true	23	1.00
OG0001644	shared	true	23	1.00
OG0001645	shared	true	23	1.00
OG0001646	shared	true	23	1.00
OG0001647	shared	true	23	1.00
OG0001648	shared	true	23	1.00
OG0001649	shared	true	23	1.00
OG0001650	shared	true	23	1.00
OG0001651	shared	true	23	1.00
OG0001652	shared	true	23	1.00
OG0001653	shared	true	23	1.00
OG0001654	shared	true	23	1.00
OG0001655	shared	true	23	1.00
OG0001656	shared	true	23	1.00
OG0001657	shared	true	23	1.00
OG0001658	shared	true	23	1.00
OG0001659	shared	true	23	1.00
OG0001660	shared	true	23	1.00
OG0001661	shared	true	23	1.00
OG0001662	shared	true	23	1.00
OG0001663	shared	true	23	1.00
OG0001664	shared	true	23	1.00
OG0001665	shared	true	23	1.00
OG0001666	shared	true	23	1.00
OG0001667	shared	true	23	1.00
OG0001668	shared	true	23	1.00
OG0001669	shared	true	23	1.00
OG0001670	shared	true	23	1.00
OG0001671	shared	true	23	1.00
OG0001672	shared	true	23	1.00
OG0001673	shared	true	23	1.00
OG0001674	shared	true	23	1.00
OG0001675	shared	true	23	1.00
OG0001676	shared	true	23	1.00
OG0001677	shared	true	23	1.00
