#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	all_count	all_median	all_cov
OG0005651	22	1.0	22	all	specific	389.95454545454544	103.81691807860048	22	1.0	0.96
OG0005652	22	2.0	13	all	specific	577.4545454545455	311.6972201107886	22	1.0	0.57
OG0005653	22	1.0	22	all	specific	546.0	54.395019825515114	22	1.0	0.96
OG0005654	22	1.0	22	all	specific	162.45454545454547	5.883159886313977	22	1.0	0.96
OG0005655	22	1.0	22	all	specific	198.95454545454547	10.939824133235218	22	1.0	0.96
OG0005656	22	1.0	22	all	specific	373.77272727272725	20.95651735939707	22	1.0	0.96
OG0005657	22	1.0	22	all	specific	173.36363636363637	17.337676929805614	22	1.0	0.96
OG0005658	22	1.0	22	all	specific	348.3181818181818	29.64852650583064	22	1.0	0.96
OG0005659	22	1.0	22	all	specific	529.5909090909091	12.769491663937604	22	1.0	0.96
OG0005660	22	1.0	22	all	specific	372.22727272727275	30.2218040165793	22	1.0	0.96
OG0005661	22	1.0	22	all	specific	587.1818181818181	121.68911072656208	22	1.0	0.96
OG0005662	22	1.0	22	all	specific	171.54545454545453	115.15354463921291	22	1.0	0.96
OG0005663	22	1.0	22	all	specific	197.63636363636363	2.346088709193444	22	1.0	0.96
OG0005664	22	1.0	22	all	specific	407.0	115.5634418443354	22	1.0	0.96
OG0005665	22	1.0	22	all	specific	346.22727272727275	69.49815682198265	22	1.0	0.96
OG0005666	22	1.0	21	all	specific	931.1363636363636	471.3935140000574	22	1.0	0.91
OG0005667	22	1.0	22	all	specific	204.0909090909091	13.989960981520383	22	1.0	0.96
OG0005668	22	1.0	22	all	specific	83.31818181818181	1.0174104220726998	22	1.0	0.96
OG0005669	22	1.0	22	all	specific	306.1363636363636	13.122830399191724	22	1.0	0.96
OG0005670	22	1.0	22	all	specific	755.6363636363636	127.5309393671503	22	1.0	0.96
OG0005671	22	1.0	22	all	specific	388.22727272727275	10.569819032517316	22	1.0	0.96
OG0005672	22	1.0	21	all	specific	696.0454545454545	161.86792519400367	22	1.0	0.91
OG0005673	22	1.0	22	all	specific	207.45454545454547	7.756095976287841	22	1.0	0.96
OG0005674	22	2.0	13	all	specific	485.40909090909093	134.84828481428812	22	1.0	0.57
OG0005675	22	1.0	22	all	specific	711.3181818181819	76.93940139878465	22	1.0	0.96
OG0005676	22	1.0	20	all	specific	489.45454545454544	10.844886825040357	22	1.0	0.87
OG0005677	22	1.0	22	all	specific	485.90909090909093	140.54177932393338	22	1.0	0.96
OG0005678	22	1.0	22	all	specific	543.1818181818181	44.326922215035985	22	1.0	0.96
OG0005679	22	1.0	22	all	specific	260.27272727272725	29.802656712236875	22	1.0	0.96
OG0005680	22	1.0	22	all	specific	287.77272727272725	6.680581208941043	22	1.0	0.96
OG0005681	22	1.0	21	all	specific	640.7272727272727	113.67304862398595	22	1.0	0.91
OG0005682	22	1.0	21	all	specific	398.45454545454544	337.5270665608271	22	1.0	0.91
OG0005683	22	1.0	22	all	specific	286.8181818181818	23.742245362981848	22	1.0	0.96
OG0005684	22	1.0	22	all	specific	93.0	0.0	22	1.0	0.96
OG0005685	22	1.0	22	all	specific	654.9090909090909	34.83064101791709	22	1.0	0.96
OG0005686	22	1.0	22	all	specific	623.2727272727273	15.600646309985244	22	1.0	0.96
OG0005687	22	1.0	22	all	specific	180.22727272727272	4.898346828562936	22	1.0	0.96
OG0005688	22	1.0	22	all	specific	456.6363636363636	8.584052097536638	22	1.0	0.96
OG0005689	22	1.0	22	all	specific	1155.4545454545455	21.057771773530924	22	1.0	0.96
OG0005690	22	1.0	22	all	specific	257.95454545454544	3.9019490785465445	22	1.0	0.96
OG0005691	22	1.0	21	all	specific	248.5909090909091	54.24746252206314	22	1.0	0.91
OG0005692	22	1.0	22	all	specific	72.0	0.0	22	1.0	0.96
OG0005693	22	1.0	22	all	specific	372.3636363636364	0.8813963377120597	22	1.0	0.96
OG0005694	22	1.0	22	all	specific	162.72727272727272	6.955585186686752	22	1.0	0.96
OG0005695	22	1.0	22	all	specific	661.9090909090909	13.368582881684313	22	1.0	0.96
OG0005696	22	2.0	9	all	specific	306.6818181818182	106.79223089023094	22	0.0	0.39
OG0005697	22	1.0	22	all	specific	1022.0454545454545	111.82757721060304	22	1.0	0.96
OG0005698	22	1.0	17	all	specific	300.90909090909093	220.90246903655532	22	1.0	0.74
OG0005699	22	1.0	22	all	specific	157.0909090909091	7.692434836838611	22	1.0	0.96
OG0005700	22	1.0	22	all	specific	864.0	27.757062983221864	22	1.0	0.96
OG0005701	22	1.0	20	all	specific	192.9090909090909	37.9232587434019	22	1.0	0.87
OG0005702	22	1.0	22	all	specific	571.7727272727273	14.061332596171859	22	1.0	0.96
OG0005703	22	1.0	22	all	specific	582.3636363636364	88.82390416106028	22	1.0	0.96
OG0005704	22	1.0	22	all	specific	427.90909090909093	72.25768854398132	22	1.0	0.96
OG0005705	22	1.0	18	all	specific	313.95454545454544	31.20238521291612	22	1.0	0.78
OG0005706	22	1.0	22	all	specific	373.90909090909093	26.369591803833945	22	1.0	0.96
OG0005707	22	1.0	22	all	specific	726.4090909090909	66.75168305056168	22	1.0	0.96
OG0005708	22	1.0	22	all	specific	94.5	3.2578576340344223	22	1.0	0.96
OG0005709	22	1.0	22	all	specific	722.2727272727273	103.53268338513023	22	1.0	0.96
OG0005710	22	1.0	22	all	specific	103.22727272727273	1.4749982490534506	22	1.0	0.96
OG0005711	22	1.0	22	all	specific	562.8636363636364	37.614425973585114	22	1.0	0.96
OG0005712	22	1.0	22	all	specific	430.04545454545456	12.52443891948593	22	1.0	0.96
OG0005713	22	1.0	22	all	specific	170.13636363636363	0.34317429251230686	22	1.0	0.96
OG0005714	22	1.0	22	all	specific	399.59090909090907	15.616596913974366	22	1.0	0.96
OG0005715	22	1.0	22	all	specific	371.1818181818182	9.698342705827084	22	1.0	0.96
OG0005716	22	1.0	22	all	specific	955.5454545454545	74.62678490189289	22	1.0	0.96
OG0005717	22	1.0	22	all	specific	519.4545454545455	3.5255853508482384	22	1.0	0.96
OG0005718	22	1.0	22	all	specific	219.1818181818182	6.183823204255404	22	1.0	0.96
OG0005719	22	1.0	22	all	specific	215.77272727272728	5.624070171082168	22	1.0	0.96
OG0005720	22	1.0	22	all	specific	763.4545454545455	55.227403666137334	22	1.0	0.96
OG0005721	22	1.0	22	all	specific	365.72727272727275	3.8633689747046875	22	1.0	0.96
OG0005722	22	1.0	22	all	specific	218.0909090909091	27.02508782410941	22	1.0	0.96
OG0005723	22	1.0	22	all	specific	713.1363636363636	14.495439579227714	22	1.0	0.96
OG0005724	22	1.0	22	all	specific	982.4545454545455	77.23796009307108	22	1.0	0.96
OG0005725	22	1.0	21	all	specific	595.6363636363636	230.91488897516592	22	1.0	0.91
OG0005726	22	1.0	22	all	specific	293.5	26.118175489667934	22	1.0	0.96
OG0005727	22	1.0	22	all	specific	75.04545454545455	15.16718129481388	22	1.0	0.96
OG0005728	22	1.0	22	all	specific	1180.909090909091	75.47239657403293	22	1.0	0.96
OG0005729	22	1.0	22	all	specific	462.3636363636364	51.70154336938946	22	1.0	0.96
OG0005730	22	1.0	22	all	specific	545.0909090909091	138.50005221230035	22	1.0	0.96
OG0005731	22	1.0	22	all	specific	335.59090909090907	1.800482029121669	22	1.0	0.96
OG0005732	22	1.0	22	all	specific	346.40909090909093	8.488811304026724	22	1.0	0.96
OG0005733	22	1.0	22	all	specific	344.45454545454544	15.152939327006294	22	1.0	0.96
OG0005734	22	1.0	22	all	specific	286.3636363636364	2.5324342322152944	22	1.0	0.96
OG0005735	22	1.0	22	all	specific	553.2727272727273	27.71803124679578	22	1.0	0.96
OG0005736	22	1.0	22	all	specific	578.3636363636364	47.74224873264337	22	1.0	0.96
OG0005737	22	1.0	22	all	specific	346.1363636363636	21.418546454682797	22	1.0	0.96
OG0005738	22	1.0	22	all	specific	115.0909090909091	20.22579156987679	22	1.0	0.96
OG0005739	22	1.0	22	all	specific	813.7272727272727	40.645006199109126	22	1.0	0.96
OG0005740	22	1.0	20	all	specific	499.59090909090907	91.94991674864445	22	1.0	0.87
OG0005741	22	1.0	22	all	specific	153.0	4.719399037242694	22	1.0	0.96
OG0005742	22	1.0	17	all	specific	475.04545454545456	120.28620312054507	22	1.0	0.74
OG0005743	22	1.0	22	all	specific	536.2272727272727	81.45547128126441	22	1.0	0.96
OG0005744	22	1.0	22	all	specific	2055.5454545454545	45.13386883153802	22	1.0	0.96
OG0005745	22	1.0	22	all	specific	467.27272727272725	10.432387585965241	22	1.0	0.96
OG0005746	22	1.0	22	all	specific	554.4090909090909	52.40893321745574	22	1.0	0.96
OG0005747	22	1.0	18	all	specific	480.1818181818182	50.07052876932365	22	1.0	0.78
OG0005748	22	1.0	22	all	specific	448.8181818181818	59.49914924039316	22	1.0	0.96
OG0005749	22	1.0	22	all	specific	738.3181818181819	29.386741542954308	22	1.0	0.96
OG0005750	22	1.5	14	all	specific	447.1818181818182	94.57783536404689	22	1.0	0.61
OG0005751	22	1.0	22	all	specific	173.95454545454547	7.289327645308664	22	1.0	0.96
OG0005752	22	1.0	20	all	specific	508.77272727272725	109.27319051482506	22	1.0	0.87
OG0005753	22	1.0	22	all	specific	372.09090909090907	50.15603751467568	22	1.0	0.96
OG0005754	22	1.0	22	all	specific	862.8636363636364	229.81975060598043	22	1.0	0.96
OG0005755	22	1.0	22	all	specific	176.77272727272728	18.34996115473178	22	1.0	0.96
OG0005756	22	1.0	22	all	specific	308.8636363636364	44.37371811674262	22	1.0	0.96
OG0005757	22	1.0	18	all	specific	480.3181818181818	0.8731533051044794	22	1.0	0.78
OG0005758	22	1.0	22	all	specific	597.4090909090909	30.426751224582695	22	1.0	0.96
OG0005759	22	1.0	22	all	specific	930.9545454545455	26.140315906707773	22	1.0	0.96
OG0005760	22	1.0	20	all	specific	309.59090909090907	32.01513717391295	22	1.0	0.87
OG0005761	22	1.0	22	all	specific	819.0909090909091	17.89339413635681	22	1.0	0.96
OG0005762	22	1.0	22	all	specific	854.0909090909091	50.51814173767776	22	1.0	0.96
OG0005763	22	1.0	22	all	specific	415.3181818181818	29.11479842972137	22	1.0	0.96
OG0005764	22	1.0	22	all	specific	63.54545454545455	0.655554777357089	22	1.0	0.96
OG0005765	22	1.0	22	all	specific	90.04545454545455	0.9282080843937336	22	1.0	0.96
OG0005766	22	1.0	22	all	specific	573.0	0.0	22	1.0	0.96
OG0005767	22	1.0	22	all	specific	768.1818181818181	63.07112605740253	22	1.0	0.96
OG0005768	22	1.0	22	all	specific	276.04545454545456	2.6194599153134384	22	1.0	0.96
OG0005769	22	1.0	22	all	specific	416.8636363636364	51.367920175343826	22	1.0	0.96
OG0005770	22	1.0	22	all	specific	578.2727272727273	16.307226000602025	22	1.0	0.96
OG0005771	22	1.0	22	all	specific	575.4545454545455	29.289661956408118	22	1.0	0.96
OG0005772	22	1.0	22	all	specific	667.7727272727273	10.013317578386289	22	1.0	0.96
OG0005773	22	1.0	22	all	specific	722.0454545454545	3.5352417009728647	22	1.0	0.96
OG0005774	22	1.0	22	all	specific	453.09090909090907	8.490149858989485	22	1.0	0.96
OG0005775	22	1.0	22	all	specific	531.9545454545455	114.040852836615	22	1.0	0.96
OG0005776	22	1.0	22	all	specific	604.4545454545455	19.73167106393188	22	1.0	0.96
OG0005777	22	1.0	22	all	specific	495.54545454545456	36.50993298558038	22	1.0	0.96
OG0005778	22	1.0	22	all	specific	402.1818181818182	20.35511185212198	22	1.0	0.96
OG0005779	22	1.0	22	all	specific	378.90909090909093	7.038266127580331	22	1.0	0.96
OG0005780	22	1.0	22	all	specific	171.54545454545453	5.391300001157359	22	1.0	0.96
OG0005781	22	1.0	22	all	specific	604.2727272727273	107.97524203520909	22	1.0	0.96
OG0005782	22	1.0	22	all	specific	394.27272727272725	11.592245912214604	22	1.0	0.96
OG0005783	22	1.0	22	all	specific	611.1363636363636	16.164763740211594	22	1.0	0.96
OG0005784	22	1.0	22	all	specific	501.3636363636364	14.201617880129826	22	1.0	0.96
OG0005785	22	1.0	19	all	specific	504.8636363636364	87.07953284970192	22	1.0	0.83
OG0005786	22	1.0	22	all	specific	616.5454545454545	8.690262433150384	22	1.0	0.96
OG0005787	22	1.0	22	all	specific	111.31818181818181	2.0973221809198783	22	1.0	0.96
OG0005788	22	1.0	22	all	specific	713.3181818181819	6.434186842995664	22	1.0	0.96
OG0005789	22	1.0	22	all	specific	881.5454545454545	64.07149931750769	22	1.0	0.96
OG0005790	22	1.0	22	all	specific	604.3636363636364	13.254657687515852	22	1.0	0.96
OG0005791	22	1.0	22	all	specific	808.1363636363636	49.2187099075004	22	1.0	0.96
OG0005792	22	1.0	22	all	specific	701.1818181818181	41.33855383365329	22	1.0	0.96
OG0005793	22	1.0	22	all	specific	554.9545454545455	18.432869043017277	22	1.0	0.96
OG0005794	22	1.0	22	all	specific	487.3181818181818	12.1295520551194	22	1.0	0.96
OG0005795	22	1.0	22	all	specific	804.7727272727273	145.46037630358367	22	1.0	0.96
OG0005796	22	1.0	22	all	specific	174.6818181818182	30.880100040517952	22	1.0	0.96
OG0005797	22	1.0	22	all	specific	288.40909090909093	23.97661567389263	22	1.0	0.96
OG0005798	22	1.0	21	all	specific	973.4545454545455	315.4693080119216	22	1.0	0.91
OG0005799	22	1.0	22	all	specific	367.04545454545456	14.06309571740962	22	1.0	0.96
OG0005800	22	1.0	22	all	specific	302.27272727272725	25.368523478339736	22	1.0	0.96
OG0005801	22	1.0	22	all	specific	223.72727272727272	30.268768509925177	22	1.0	0.96
OG0005802	22	1.0	22	all	specific	203.36363636363637	9.133083988472672	22	1.0	0.96
OG0005803	22	1.0	22	all	specific	150.1818181818182	5.415771275856897	22	1.0	0.96
OG0005804	22	1.0	22	all	specific	313.45454545454544	64.61686190906525	22	1.0	0.96
OG0005805	22	1.0	22	all	specific	625.8181818181819	97.42812565897738	22	1.0	0.96
OG0005806	22	1.0	22	all	specific	103.22727272727273	6.288024824883177	22	1.0	0.96
OG0005807	22	1.0	22	all	specific	291.6363636363636	28.01873635224936	22	1.0	0.96
OG0005808	22	1.0	22	all	specific	252.54545454545453	98.48845214852129	22	1.0	0.96
OG0005809	22	1.0	22	all	specific	1173.1818181818182	65.04169038088806	22	1.0	0.96
OG0005810	22	1.0	22	all	specific	758.8636363636364	36.840313213733005	22	1.0	0.96
OG0005811	22	1.0	22	all	specific	348.1363636363636	27.967993808744147	22	1.0	0.96
OG0005812	22	1.0	22	all	specific	245.9090909090909	29.610976298585157	22	1.0	0.96
OG0005813	22	1.0	22	all	specific	664.2272727272727	28.466777794765058	22	1.0	0.96
OG0005814	22	1.0	22	all	specific	396.8181818181818	105.94236699246879	22	1.0	0.96
OG0005815	22	1.0	22	all	specific	320.04545454545456	10.368121039238378	22	1.0	0.96
OG0005816	22	1.0	22	all	specific	189.45454545454547	22.11894965599175	22	1.0	0.96
OG0005817	22	2.0	10	all	specific	472.27272727272725	139.38702881420815	22	0.0	0.43
OG0005818	22	1.0	22	all	specific	466.04545454545456	27.19538275103343	22	1.0	0.96
OG0005819	22	1.0	22	all	specific	186.0909090909091	0.416597790450531	22	1.0	0.96
OG0005820	22	1.0	22	all	specific	355.6363636363636	22.463193034880728	22	1.0	0.96
OG0005821	22	2.0	14	all	specific	433.22727272727275	141.03897972423403	22	1.0	0.61
OG0005822	22	1.0	22	all	specific	528.0454545454545	3.819534392462857	22	1.0	0.96
OG0005823	22	1.0	22	all	specific	1345.090909090909	28.916665674295988	22	1.0	0.96
OG0005824	22	1.0	22	all	specific	160.5	0.5	22	1.0	0.96
OG0005825	22	1.0	22	all	specific	122.36363636363636	14.427075097460628	22	1.0	0.96
OG0005826	22	1.0	22	all	specific	400.1363636363636	1.2539194749212474	22	1.0	0.96
OG0005827	22	1.0	22	all	specific	116.9090909090909	7.044721369476136	22	1.0	0.96
OG0005828	22	1.0	22	all	specific	261.04545454545456	1.3973114680854	22	1.0	0.96
OG0005829	22	1.0	22	all	specific	176.72727272727272	12.373659039125368	22	1.0	0.96
OG0005830	22	1.0	22	all	specific	204.63636363636363	5.740964874126162	22	1.0	0.96
OG0005831	22	1.0	22	all	specific	241.5909090909091	25.999403998254706	22	1.0	0.96
OG0005832	22	1.0	22	all	specific	151.4090909090909	1.8004820291216694	22	1.0	0.96
OG0005833	22	1.0	22	all	specific	79.18181818181819	1.465865045145191	22	1.0	0.96
OG0005834	22	1.0	22	all	specific	169.8181818181818	2.0590457550738415	22	1.0	0.96
OG0005835	22	1.0	22	all	specific	497.27272727272725	15.963543176369136	22	1.0	0.96
OG0005836	22	1.0	22	all	specific	281.8636363636364	18.74541266197596	22	1.0	0.96
OG0005837	22	1.0	22	all	specific	773.5909090909091	16.361426618474795	22	1.0	0.96
OG0005838	22	1.0	22	all	specific	1853.590909090909	388.612176280825	22	1.0	0.96
OG0005839	22	1.0	22	all	specific	397.1818181818182	7.790649194774018	22	1.0	0.96
OG0005840	22	1.0	22	all	specific	1883.7727272727273	36.174993646015416	22	1.0	0.96
OG0005841	22	1.0	22	all	specific	488.0	61.83702921242402	22	1.0	0.96
OG0005842	22	1.0	22	all	specific	508.45454545454544	13.637272696971717	22	1.0	0.96
OG0005843	22	1.0	22	all	specific	175.95454545454547	5.865750147541953	22	1.0	0.96
OG0005844	22	1.0	22	all	specific	478.8181818181818	12.535898864085436	22	1.0	0.96
OG0005845	22	1.0	22	all	specific	1104.3181818181818	16.619775634729862	22	1.0	0.96
OG0005846	22	1.0	22	all	specific	936.3181818181819	22.6983907391859	22	1.0	0.96
OG0005847	22	1.0	22	all	specific	101.0909090909091	8.76931162898668	22	1.0	0.96
OG0005848	22	1.0	22	all	specific	817.4090909090909	28.853326719980096	22	1.0	0.96
OG0005849	22	1.0	22	all	specific	495.40909090909093	15.53195852225952	22	1.0	0.96
OG0005850	22	1.0	22	all	specific	514.4090909090909	5.678180653800132	22	1.0	0.96
OG0005851	22	1.0	22	all	specific	497.27272727272725	12.631784651072643	22	1.0	0.96
OG0005852	22	1.0	22	all	specific	660.1363636363636	34.18172751438652	22	1.0	0.96
OG0005853	22	1.0	22	all	specific	1132.1363636363637	42.45456978780692	22	1.0	0.96
OG0005854	22	1.0	22	all	specific	649.4090909090909	8.34842985187847	22	1.0	0.96
OG0005855	22	1.0	22	all	specific	345.04545454545456	10.822859951078602	22	1.0	0.96
OG0005856	22	1.0	22	all	specific	443.1363636363636	5.78631186151228	22	1.0	0.96
OG0005857	22	1.0	22	all	specific	505.72727272727275	8.029388169727833	22	1.0	0.96
OG0005858	22	1.0	22	all	specific	815.8636363636364	30.68356897361644	22	1.0	0.96
OG0005859	22	1.0	22	all	specific	254.45454545454547	9.008719375881814	22	1.0	0.96
OG0005860	22	1.0	22	all	specific	135.27272727272728	52.27130432845871	22	1.0	0.96
OG0005861	22	1.0	22	all	specific	287.45454545454544	12.762613271609432	22	1.0	0.96
OG0005862	22	1.0	22	all	specific	888.7727272727273	34.46596716417492	22	1.0	0.96
OG0005863	22	1.0	22	all	specific	770.9090909090909	11.835651423901398	22	1.0	0.96
OG0005864	22	1.0	22	all	specific	1916.8181818181818	136.36603028201722	22	1.0	0.96
OG0005865	22	1.0	22	all	specific	769.6363636363636	34.93050952774335	22	1.0	0.96
OG0005866	22	1.0	22	all	specific	532.4545454545455	4.228983036222911	22	1.0	0.96
OG0005867	22	1.0	22	all	specific	938.4090909090909	74.15993716955089	22	1.0	0.96
OG0005868	22	1.0	22	all	specific	392.54545454545456	4.366476348553755	22	1.0	0.96
OG0005869	22	1.0	22	all	specific	227.0909090909091	3.273989655521655	22	1.0	0.96
OG0005870	22	1.0	22	all	specific	699.2727272727273	249.79704158270383	22	1.0	0.96
OG0005871	22	1.0	22	all	specific	298.90909090909093	19.6212062712054	22	1.0	0.96
OG0005872	22	1.0	22	all	specific	307.45454545454544	1.157083823759805	22	1.0	0.96
OG0005873	22	1.0	22	all	specific	356.3636363636364	12.256892141104844	22	1.0	0.96
OG0005874	22	1.0	22	all	specific	552.5	23.638854763830132	22	1.0	0.96
OG0005875	22	1.0	22	all	specific	903.0909090909091	85.72573024737835	22	1.0	0.96
OG0005876	22	1.0	22	all	specific	757.7272727272727	191.17464215123536	22	1.0	0.96
OG0005877	22	1.0	22	all	specific	252.22727272727272	8.867365183032456	22	1.0	0.96
OG0005878	22	1.0	22	all	specific	584.1363636363636	23.837128134193314	22	1.0	0.96
OG0005879	22	1.0	22	all	specific	575.6818181818181	37.31973200190772	22	1.0	0.96
OG0005880	22	1.0	22	all	specific	566.4090909090909	18.112424391984963	22	1.0	0.96
OG0005881	22	1.0	22	all	specific	1505.8636363636363	136.90882681370158	22	1.0	0.96
OG0005882	22	1.0	22	all	specific	416.5	21.478847946081956	22	1.0	0.96
OG0005883	22	1.0	22	all	specific	1310.8181818181818	147.99558849802258	22	1.0	0.96
OG0005884	22	1.0	22	all	specific	378.72727272727275	37.030922972542115	22	1.0	0.96
OG0005885	22	1.0	22	all	specific	548.5454545454545	28.469644556211527	22	1.0	0.96
OG0005886	22	1.0	22	all	specific	1015.5	8.211687900901872	22	1.0	0.96
OG0005887	22	1.0	22	all	specific	398.3636363636364	8.20501761421551	22	1.0	0.96
OG0005888	22	1.0	22	all	specific	300.5	24.623990519225536	22	1.0	0.96
OG0005889	22	1.0	22	all	specific	204.54545454545453	12.235296454881793	22	1.0	0.96
OG0005890	22	1.0	22	all	specific	114.81818181818181	1.8249872636258853	22	1.0	0.96
OG0005891	22	1.0	22	all	specific	301.6818181818182	14.185095775100017	22	1.0	0.96
OG0005892	22	1.0	22	all	specific	384.54545454545456	2.2305171175245992	22	1.0	0.96
OG0005893	22	1.0	22	all	specific	67.22727272727273	6.9408659283053975	22	1.0	0.96
OG0005894	22	1.0	22	all	specific	245.1818181818182	8.605687145119177	22	1.0	0.96
OG0005895	22	1.0	22	all	specific	884.0	144.87486763661693	22	1.0	0.96
OG0005896	22	1.0	14	all	specific	490.1818181818182	369.34396833053705	22	1.0	0.61
OG0005897	22	1.0	22	all	specific	399.3181818181818	127.96675220314644	22	1.0	0.96
OG0005898	22	1.0	20	all	specific	567.5	325.4523774686552	22	1.0	0.87
OG0005899	22	1.0	22	all	specific	115.95454545454545	9.645900083960647	22	1.0	0.96
OG0005900	22	1.0	22	all	specific	408.3636363636364	194.57939381102966	22	1.0	0.96
OG0005901	22	1.0	22	all	specific	529.5909090909091	81.37939156752664	22	1.0	0.96
OG0005902	22	1.0	22	all	specific	799.2272727272727	142.35165542294507	22	1.0	0.96
OG0005903	22	1.0	22	all	specific	334.6818181818182	48.18749966502664	22	1.0	0.96
OG0005904	22	1.0	17	all	specific	503.59090909090907	281.41584550123247	22	1.0	0.74
OG0005905	22	1.0	22	all	specific	1355.409090909091	550.8340501697824	22	1.0	0.96
OG0005906	22	1.0	22	all	specific	563.8181818181819	275.92400738471395	22	1.0	0.96
OG0005907	22	1.0	21	all	specific	252.0	0.0	22	1.0	0.91
OG0005908	22	1.0	22	all	specific	382.0	48.60789311137927	22	1.0	0.96
OG0005909	22	1.0	22	all	specific	109.31818181818181	4.342039357850637	22	1.0	0.96
OG0005910	22	1.0	22	all	specific	194.5909090909091	75.02766707319559	22	1.0	0.96
OG0005911	22	1.0	22	all	specific	527.4545454545455	86.46372191047278	22	1.0	0.96
OG0005912	22	1.0	22	all	specific	553.3181818181819	7.1120024263491874	22	1.0	0.96
OG0005913	22	1.0	22	all	specific	257.5	9.866149658854212	22	1.0	0.96
OG0005914	22	1.0	22	all	specific	640.7727272727273	3.9535003843753707	22	1.0	0.96
OG0005915	22	1.0	22	all	specific	84.36363636363636	12.100133186890792	22	1.0	0.96
OG0005916	22	1.0	19	all	specific	512.7727272727273	33.63700859332527	22	1.0	0.83
OG0005917	22	1.0	22	all	specific	441.27272727272725	10.207759161904146	22	1.0	0.96
OG0005918	22	1.0	22	all	specific	552.3181818181819	17.410515014147375	22	1.0	0.96
OG0005919	22	1.0	22	all	specific	365.04545454545456	3.323159404806226	22	1.0	0.96
OG0005920	22	1.0	22	all	specific	662.6363636363636	57.06499122176832	22	1.0	0.96
OG0005921	22	1.0	22	all	specific	634.2727272727273	25.269784001274612	22	1.0	0.96
OG0005922	22	1.0	20	all	specific	726.1818181818181	197.28144094706113	22	1.0	0.87
OG0005923	22	1.0	22	all	specific	280.3181818181818	4.289377615759483	22	1.0	0.96
OG0005924	22	1.0	20	all	specific	614.4545454545455	23.73859012572197	22	1.0	0.87
OG0005925	22	1.0	20	all	specific	381.0	63.72098270086264	22	1.0	0.87
OG0005926	22	1.0	22	all	specific	191.1818181818182	28.972771486402635	22	1.0	0.96
OG0005927	22	1.0	22	all	specific	293.54545454545456	1.4054204394309373	22	1.0	0.96
OG0005928	22	1.0	22	all	specific	489.1818181818182	82.82491739898545	22	1.0	0.96
OG0005929	22	1.0	22	all	specific	533.5909090909091	128.4649436053945	22	1.0	0.96
OG0005930	22	1.0	22	all	specific	1266.1363636363637	26.225066868006362	22	1.0	0.96
OG0005931	22	1.0	22	all	specific	233.27272727272728	10.194391587275367	22	1.0	0.96
OG0005932	22	1.0	22	all	specific	239.45454545454547	47.257252711983774	22	1.0	0.96
OG0005933	22	1.0	22	all	specific	260.0	1.348399724926484	22	1.0	0.96
OG0005934	22	1.0	22	all	specific	174.0	0.0	22	1.0	0.96
OG0005935	22	1.0	22	all	specific	299.3181818181818	18.333740291000392	22	1.0	0.96
OG0005936	22	1.5	10	all	specific	476.95454545454544	293.1795102093793	22	0.0	0.43
OG0005937	22	1.0	21	all	specific	502.1363636363636	13.665801558320865	22	1.0	0.91
OG0005938	22	1.0	22	all	specific	760.2727272727273	19.377076001816302	22	1.0	0.96
OG0005939	22	1.0	22	all	specific	846.9545454545455	39.23875319204365	22	1.0	0.96
OG0005940	22	1.0	22	all	specific	602.3636363636364	76.65183710930485	22	1.0	0.96
OG0005941	22	1.0	22	all	specific	140.86363636363637	9.026705099795699	22	1.0	0.96
OG0005942	22	1.0	22	all	specific	1068.5454545454545	42.00619788979984	22	1.0	0.96
OG0005943	22	1.0	22	all	specific	547.0454545454545	32.239835992036134	22	1.0	0.96
OG0005944	22	1.0	22	all	specific	586.0	4.1887294667302815	22	1.0	0.96
OG0005945	22	1.0	22	all	specific	139.0	19.100214182521142	22	1.0	0.96
OG0005946	22	1.0	22	all	specific	1732.4545454545455	16.948390303633488	22	1.0	0.96
OG0005947	22	1.0	22	all	specific	419.95454545454544	100.39579730099503	22	1.0	0.96
OG0005948	22	1.0	22	all	specific	920.6818181818181	4.496325405123647	22	1.0	0.96
OG0005949	22	1.0	22	all	specific	234.72727272727272	22.42600320687373	22	1.0	0.96
OG0005950	22	1.0	22	all	specific	430.27272727272725	65.29734911658277	22	1.0	0.96
OG0005951	22	1.0	22	all	specific	786.5454545454545	31.10207136148984	22	1.0	0.96
OG0005952	22	1.0	22	all	specific	677.5909090909091	27.330733767399348	22	1.0	0.96
OG0005953	22	1.0	22	all	specific	825.3636363636364	140.92955863078467	22	1.0	0.96
OG0005954	22	1.0	22	all	specific	493.6818181818182	55.38163985526116	22	1.0	0.96
OG0005955	22	1.0	22	all	specific	936.6363636363636	169.30621678285272	22	1.0	0.96
OG0005956	22	1.0	22	all	specific	315.04545454545456	40.2260400427467	22	1.0	0.96
OG0005957	22	1.0	22	all	specific	1286.5	310.3362912009545	22	1.0	0.96
OG0005958	22	1.0	22	all	specific	100.36363636363636	12.437280667944385	22	1.0	0.96
OG0005959	22	1.0	22	all	specific	353.59090909090907	57.13513414457876	22	1.0	0.96
OG0005960	22	1.0	22	all	specific	303.3181818181818	130.4977834585833	22	1.0	0.96
OG0005961	22	1.0	20	all	specific	1223.3636363636363	257.3267370227525	22	1.0	0.87
